Endpoint;IP Address;Client ID;Mode;Status Code;Latency (Seconds);Model Code;Articles Returned;Returned Article IDs (Debug);Full Response / Error
/article;140.213.138.238;test-001;Localized;200;0.216868;DR001;8;118771, 1837340, 91579, 342066, 28994, 1938926, 1252712, 1172112;"{""model_code"": ""DR001"", ""accessed_article"": {""title"": ""Tingkatkan Daya Saing UMKM, Pegadaian Salurkan Bantuan dan Financial Coaching"", ""item_id"": ""1104407"", ""source_url"": ""pekanbaru"", ""num_recommendation"": 8}, ""recommended_article"": [{""id"": 118771, ""site"": ""trends"", ""title"": ""Kabar Siti Sumanah yang Tidur di Gubuk Gegara Rumah Dijual Demi Pernikahan Anak, Dapat Hunian Baru"", ""subtitle"": null, ""section_title"": ""Viral"", ""alias"": ""viral/118771/kabar-siti-sumanah-yang-tidur-di-gubuk-gegara-rumah-dijual-demi-pernikahan-anak-dapat-hunian-baru"", ""publish_date"": ""2026-05-11T06:28:45+07:00"", ""url"": ""https://trends.tribunnews.com/viral/118771/kabar-siti-sumanah-yang-tidur-di-gubuk-gegara-rumah-dijual-demi-pernikahan-anak-dapat-hunian-baru"", ""foto"": ""https://asset-2.tribunnews.com/trends/foto/bank/images/JANDA-HIDUP-SUSAH-Siti-Sumanah-57-seorang-janda-asal-Kabupaten-Kudus.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""similarity""}, {""id"": 1837340, ""site"": ""makassar"", ""title"": ""PB Djarum Keliling Daerah Lagi, Audisi 2026 Fokus Jaring Talenta Muda Potensial"", ""subtitle"": null, ""section_title"": ""Makassar"", ""alias"": ""makassar/1837340/pb-djarum-keliling-daerah-lagi-audisi-2026-fokus-jaring-talenta-muda-potensial"", ""publish_date"": ""2026-05-08T19:44:23+08:00"", ""url"": ""https://makassar.tribunnews.com/makassar/1837340/pb-djarum-keliling-daerah-lagi-audisi-2026-fokus-jaring-talenta-muda-potensial"", ""foto"": ""https://asset-2.tribunnews.com/makassar/foto/bank/images/PB-DJARUM-08052026.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""similarity""}, {""id"": 91579, ""site"": ""banyumas"", ""title"": ""Bulog Jateng Pastikan Harga Minyakita Masih Sesuai HET, Tambah Pasokan ke 600 Pedagang Mitra"", ""subtitle"": null, ""section_title"": ""Jateng"", ""alias"": ""jateng/91579/bulog-jateng-pastikan-harga-minyakita-masih-sesuai-het-tambah-pasokan-ke-600-pedagang-mitra"", ""publish_date"": ""2026-05-10T11:04:56+07:00"", ""url"": ""https://banyumas.tribunnews.com/jateng/91579/bulog-jateng-pastikan-harga-minyakita-masih-sesuai-het-tambah-pasokan-ke-600-pedagang-mitra"", ""foto"": ""https://asset-2.tribunnews.com/banyumas/foto/bank/images/20260510-sidak-harga-minyakita-di-pasar-karangayu-semarang.jpg"", ""region"": ""Jawa"", ""city"": ""Semarang"", ""province"": ""Jawa Tengah"", ""type"": ""similarity""}, {""id"": 342066, ""site"": ""solo"", ""title"": ""15 Ide Bisnis Kuliner Berbahan Dasar Nasi yang Cocok Dikembangkan di Solo, Punya Prospek Bagus"", ""subtitle"": ""Mikro"", ""section_title"": ""Bisnis"", ""alias"": ""bisnis/342066/15-ide-bisnis-kuliner-berbahan-dasar-nasi-yang-cocok-dikembangkan-di-solo-punya-prospek-bagus"", ""publish_date"": ""2026-05-10T14:46:40+07:00"", ""url"": ""https://solo.tribunnews.com/bisnis/342066/15-ide-bisnis-kuliner-berbahan-dasar-nasi-yang-cocok-dikembangkan-di-solo-punya-prospek-bagus"", ""foto"": ""https://asset-2.tribunnews.com/solo/foto/bank/images/Nasi-Kebuli-Mbah-Soleh-dssff.jpg"", ""region"": ""Jawa"", ""city"": ""Solo"", ""province"": ""Jawa Tengah"", ""type"": ""similarity""}, {""id"": 28994, ""site"": ""shopping"", ""title"": ""5 Rekomendasi Daster Cenderaloka: Bahan Adem, Desain Kekinian"", ""subtitle"": ""Pakaian Wanita"", ""section_title"": ""Fashion"", ""alias"": ""2026/05/10/5-rekomendasi-daster-cenderaloka-bahan-adem-desain-kekinian"", ""publish_date"": ""2026-05-10T11:24:03+07:00"", ""url"": ""https://shopping.tribunnews.com/2026/05/10/5-rekomendasi-daster-cenderaloka-bahan-adem-desain-kekinian"", ""foto"": ""https://asset-2.tribunnews.com/shopping/foto/bank/images/Daster-Cenderaloka-Recommended.jpg"", ""region"": ""Jawa"", ""city"": ""Pekalongan"", ""province"": ""Jawa Tengah"", ""type"": ""similarity""}, {""id"": 1938926, ""site"": ""surabaya"", ""title"": ""Sosok Abdul Ghaffar, Ketua PWNU Jateng yang Bongkar Masa Lalu Ashari Tersangka Pencabulan di Pati"", ""subtitle"": ""Regional"", ""section_title"": ""News"", ""alias"": ""news/1938926/sosok-abdul-ghaffar-ketua-pwnu-jateng-yang-bongkar-masa-lalu-ashari-tersangka-pencabulan-di-pati"", ""publish_date"": ""2026-05-10T16:29:00+07:00"", ""url"": ""https://surabaya.tribunnews.com/news/1938926/sosok-abdul-ghaffar-ketua-pwnu-jateng-yang-bongkar-masa-lalu-ashari-tersangka-pencabulan-di-pati"", ""foto"": ""https://asset-2.tribunnews.com/surabaya/foto/bank/images/Sosok-Abdul-Ghaffar-Ketua-PWNU-Jateng-yang-Bongkar-Masa-Lalu-Ashari-Tersangka-Pencabulan-di-Pati.jpg"", ""region"": ""Jawa"", ""city"": ""Pati"", ""province"": ""Jawa Tengah"", ""type"": ""top-news""}, {""id"": 1252712, ""site"": ""jateng"", ""title"": ""Sarif Abdillah: Gemar Makan Ikan Jadi Strategi Tingkatkan SDM dan Ekonomi Perikanan Cilacap"", ""subtitle"": null, ""section_title"": null, ""alias"": ""jawa-tengah/1252712/sarif-abdillah-gemar-makan-ikan-jadi-strategi-tingkatkan-sdm-dan-ekonomi-perikanan-cilacap"", ""publish_date"": ""2026-05-10T12:54:48+07:00"", ""url"": ""https://jateng.tribunnews.com/jawa-tengah/1252712/sarif-abdillah-gemar-makan-ikan-jadi-strategi-tingkatkan-sdm-dan-ekonomi-perikanan-cilacap"", ""foto"": ""https://asset-2.tribunnews.com/jateng/foto/bank/images/260509_sarif-abdillah.jpg"", ""region"": ""Jawa"", ""city"": ""Cilacap"", ""province"": ""Jawa Tengah"", ""type"": ""similarity""}, {""id"": 1172112, ""site"": ""pontianak"", ""title"": ""Profil Biodata Atlet Muda Semarang  Ghathfaan Rizqie Ramdan Haryanto Lengkap Umur &amp; Deretan Prestasi"", ""subtitle"": ""Bulutangkis"", ""section_title"": ""Sport"", ""alias"": ""sport/1172112/profil-biodata-atlet-muda-semarang-ghathfaan-rizqie-ramdan-haryanto-lengkap-umur-deretan-prestasi"", ""publish_date"": ""2026-05-10T13:14:53+07:00"", ""url"": ""https://pontianak.tribunnews.com/sport/1172112/profil-biodata-atlet-muda-semarang-ghathfaan-rizqie-ramdan-haryanto-lengkap-umur-deretan-prestasi"", ""foto"": ""https://asset-2.tribunnews.com/pontianak/foto/bank/images/Ghathfaan-Rizqie-Ramdan-Haryanto-3465.jpg"", ""region"": ""Jawa"", ""city"": ""Semarang"", ""province"": ""Jawa Tengah"", ""type"": ""similarity""}]}"
/article;140.213.138.238;test-001;Global;200;0.10965;DR001;8;962720, 1837518, 1172520, 1104937, 1148363, 544134, 213984, 682997;"{""model_code"": ""DR001"", ""accessed_article"": {""title"": ""Tingkatkan Daya Saing UMKM, Pegadaian Salurkan Bantuan dan Financial Coaching"", ""item_id"": ""1104407"", ""source_url"": ""pekanbaru"", ""num_recommendation"": 8}, ""recommended_article"": [{""id"": 962720, ""site"": ""kupang"", ""title"": ""Daftar Keunggulan KUR BSI Mei 2026, Segera Ajukan Offline atau Online"", ""subtitle"": ""Mikro"", ""section_title"": ""Bisnis"", ""alias"": ""bisnis/962720/daftar-keunggulan-kur-bsi-mei-2026-segera-ajukan-offline-atau-online"", ""publish_date"": ""2026-05-11T00:24:01+08:00"", ""url"": ""https://kupang.tribunnews.com/bisnis/962720/daftar-keunggulan-kur-bsi-mei-2026-segera-ajukan-offline-atau-online"", ""foto"": ""https://asset-2.tribunnews.com/kupang/foto/bank/images/Ilustrasi-penyaluran-KUR-BSI.jpg"", ""region"": ""Nasional"", ""city"": ""Seluruh Indonesia"", ""province"": ""Seluruh Indonesia"", ""type"": ""similarity""}, {""id"": 1837518, ""site"": ""makassar"", ""title"": ""Ekonomi Sulsel Hadapi Tekanan Multisektor"", ""subtitle"": null, ""section_title"": ""Sulsel"", ""alias"": ""sulsel/1837518/ekonomi-sulsel-hadapi-tekanan-multisektor"", ""publish_date"": ""2026-05-11T00:16:25+08:00"", ""url"": ""https://makassar.tribunnews.com/sulsel/1837518/ekonomi-sulsel-hadapi-tekanan-multisektor"", ""foto"": ""https://asset-2.tribunnews.com/makassar/foto/bank/images/20250915-Sulsel-menempat-peringkat-ke-6-PHK-terbanyak-di-Indonesia.jpg"", ""region"": ""Sulawesi"", ""city"": ""Makassar"", ""province"": ""Sulawesi Selatan"", ""type"": ""similarity""}, {""id"": 1172520, ""site"": ""jabar"", ""title"": ""Upbit Indonesia Perkuat Literasi Blockchain Lewat Hadirnya Web3 Education Center"", ""subtitle"": null, ""section_title"": ""Finance"", ""alias"": ""finance/1172520/upbit-indonesia-perkuat-literasi-blockchain-lewat-hadirnya-web3-education-center"", ""publish_date"": ""2026-05-10T23:05:43+07:00"", ""url"": ""https://jabar.tribunnews.com/finance/1172520/upbit-indonesia-perkuat-literasi-blockchain-lewat-hadirnya-web3-education-center"", ""foto"": ""https://asset-2.tribunnews.com/jabar/foto/bank/images/CEO-Upbit-Indonesia-Resna-Raniadi-soal-blockchain.jpg"", ""region"": ""Jawa"", ""city"": ""Surabaya"", ""province"": ""Jawa Timur"", ""type"": ""similarity""}, {""id"": 1104937, ""site"": ""pekanbaru"", ""title"": ""Pegadaian Dorong Literasi Ekonomi Syariah Lewat TGCL di UIN Imam Bonjol Padang"", ""subtitle"": null, ""section_title"": ""Riau Region"", ""alias"": ""riau-region/1104937/pegadaian-dorong-literasi-ekonomi-syariah-lewat-tgcl-di-uin-imam-bonjol-padang"", ""publish_date"": ""2026-05-10T22:06:25+07:00"", ""url"": ""https://pekanbaru.tribunnews.com/riau-region/1104937/pegadaian-dorong-literasi-ekonomi-syariah-lewat-tgcl-di-uin-imam-bonjol-padang"", ""foto"": ""https://asset-2.tribunnews.com/pekanbaru/foto/bank/images/Pegadaian-pekanbaru-leterasi-ekonomi-syariah-di-UIN-Imam-Bojol.jpg"", ""region"": ""Sumatra"", ""city"": ""Padang"", ""province"": ""Sumatera Barat"", ""type"": ""similarity""}, {""id"": 1148363, ""site"": ""kaltim"", ""title"": ""Menkeu Purbaya Optimistis Ekonomi Indonesia Tembus Hampir 6 Persen pada 2026"", ""subtitle"": ""Ekonomi & Bisnis"", ""section_title"": ""News"", ""alias"": ""news/1148363/menkeu-purbaya-optimistis-ekonomi-indonesia-tembus-hampir-6-persen-pada-2026"", ""publish_date"": ""2026-05-11T09:16:43+08:00"", ""url"": ""https://kaltim.tribunnews.com/news/1148363/menkeu-purbaya-optimistis-ekonomi-indonesia-tembus-hampir-6-persen-pada-2026"", ""foto"": ""https://asset-2.tribunnews.com/kaltim/foto/bank/images/20260207_Menkeu-Purbaya-Yudhi-Sadewa_rotasi-pegawai-pajak_Kepala-Kanwil-DJP-Kaltim-Kaltara.jpg"", ""region"": ""Jawa"", ""city"": ""Jakarta"", ""province"": ""DKI Jakarta"", ""type"": ""similarity""}, {""id"": 544134, ""site"": ""jatim"", ""title"": ""Jelang Launching KDKMP, Dandim 0812 Lamongan Bekali Ratusan Calon Pengurus Koperasi"", ""subtitle"": null, ""section_title"": null, ""alias"": ""jatim/544134/jelang-launching-kdkmp-dandim-0812-lamongan-bekali-ratusan-calon-pengurus-koperasi"", ""publish_date"": ""2026-05-10T22:57:05+07:00"", ""url"": ""https://jatim.tribunnews.com/jatim/544134/jelang-launching-kdkmp-dandim-0812-lamongan-bekali-ratusan-calon-pengurus-koperasi"", ""foto"": ""https://asset-2.tribunnews.com/jatim/foto/bank/images/dandim-0812-lamongan-beri-materi.jpg"", ""region"": ""Jawa"", ""city"": ""Lamongan"", ""province"": ""Jawa Timur"", ""type"": ""similarity""}, {""id"": 213984, ""site"": ""belitung"", ""title"": ""Madu Hutan Bangka Belitung Kian Diminati Pasar Luar Daerah"", ""subtitle"": ""Bangka"", ""section_title"": null, ""alias"": ""lokal/213984/madu-hutan-bangka-belitung-kian-diminati-pasar-luar-daerah"", ""publish_date"": ""2026-05-11T08:19:56+07:00"", ""url"": ""https://belitung.tribunnews.com/lokal/213984/madu-hutan-bangka-belitung-kian-diminati-pasar-luar-daerah"", ""foto"": ""https://asset-2.tribunnews.com/belitung/foto/bank/images/29210813-madu3.jpg"", ""region"": ""Sumatra"", ""city"": ""Bangka"", ""province"": ""Kepulauan Bangka Belitung"", ""type"": ""similarity""}, {""id"": 682997, ""site"": ""batam"", ""title"": ""Breaking News, Suami Wanita yang Jasadnya Ditemukan Terkubur di Lingga, Ditangkap di Jawa Timur"", ""subtitle"": null, ""section_title"": ""Lingga"", ""alias"": ""lingga/682997/breaking-news-suami-wanita-yang-jasadnya-ditemukan-terkubur-di-lingga-ditangkap-di-jawa-timur"", ""publish_date"": ""2026-05-11T07:43:53+07:00"", ""url"": ""https://batam.tribunnews.com/lingga/682997/breaking-news-suami-wanita-yang-jasadnya-ditemukan-terkubur-di-lingga-ditangkap-di-jawa-timur"", ""foto"": ""https://asset-2.tribunnews.com/batam/foto/bank/images/Penangkapan-Jaka-terduga-pelaku-pembunuhan-di-Lingga.jpg"", ""region"": ""Sumatra"", ""city"": ""Lingga"", ""province"": ""Kepulauan Riau"", ""type"": ""top-news""}]}"
/article;140.213.138.238;test-002;Localized;200;0.24164;DR001;8;118771, 1837340, 1938926, 91579, 1252712, 28994, 342066, 1172112;"{""model_code"": ""DR001"", ""accessed_article"": {""title"": ""Tingkatkan Daya Saing UMKM, Pegadaian Salurkan Bantuan dan Financial Coaching"", ""item_id"": ""1104407"", ""source_url"": ""pekanbaru"", ""num_recommendation"": 8}, ""recommended_article"": [{""id"": 118771, ""site"": ""trends"", ""title"": ""Kabar Siti Sumanah yang Tidur di Gubuk Gegara Rumah Dijual Demi Pernikahan Anak, Dapat Hunian Baru"", ""subtitle"": null, ""section_title"": ""Viral"", ""alias"": ""viral/118771/kabar-siti-sumanah-yang-tidur-di-gubuk-gegara-rumah-dijual-demi-pernikahan-anak-dapat-hunian-baru"", ""publish_date"": ""2026-05-11T06:28:45+07:00"", ""url"": ""https://trends.tribunnews.com/viral/118771/kabar-siti-sumanah-yang-tidur-di-gubuk-gegara-rumah-dijual-demi-pernikahan-anak-dapat-hunian-baru"", ""foto"": ""https://asset-2.tribunnews.com/trends/foto/bank/images/JANDA-HIDUP-SUSAH-Siti-Sumanah-57-seorang-janda-asal-Kabupaten-Kudus.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""similarity""}, {""id"": 1837340, ""site"": ""makassar"", ""title"": ""PB Djarum Keliling Daerah Lagi, Audisi 2026 Fokus Jaring Talenta Muda Potensial"", ""subtitle"": null, ""section_title"": ""Makassar"", ""alias"": ""makassar/1837340/pb-djarum-keliling-daerah-lagi-audisi-2026-fokus-jaring-talenta-muda-potensial"", ""publish_date"": ""2026-05-08T19:44:23+08:00"", ""url"": ""https://makassar.tribunnews.com/makassar/1837340/pb-djarum-keliling-daerah-lagi-audisi-2026-fokus-jaring-talenta-muda-potensial"", ""foto"": ""https://asset-2.tribunnews.com/makassar/foto/bank/images/PB-DJARUM-08052026.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""similarity""}, {""id"": 1938926, ""site"": ""surabaya"", ""title"": ""Sosok Abdul Ghaffar, Ketua PWNU Jateng yang Bongkar Masa Lalu Ashari Tersangka Pencabulan di Pati"", ""subtitle"": ""Regional"", ""section_title"": ""News"", ""alias"": ""news/1938926/sosok-abdul-ghaffar-ketua-pwnu-jateng-yang-bongkar-masa-lalu-ashari-tersangka-pencabulan-di-pati"", ""publish_date"": ""2026-05-10T16:29:00+07:00"", ""url"": ""https://surabaya.tribunnews.com/news/1938926/sosok-abdul-ghaffar-ketua-pwnu-jateng-yang-bongkar-masa-lalu-ashari-tersangka-pencabulan-di-pati"", ""foto"": ""https://asset-2.tribunnews.com/surabaya/foto/bank/images/Sosok-Abdul-Ghaffar-Ketua-PWNU-Jateng-yang-Bongkar-Masa-Lalu-Ashari-Tersangka-Pencabulan-di-Pati.jpg"", ""region"": ""Jawa"", ""city"": ""Pati"", ""province"": ""Jawa Tengah"", ""type"": ""top-news""}, {""id"": 91579, ""site"": ""banyumas"", ""title"": ""Bulog Jateng Pastikan Harga Minyakita Masih Sesuai HET, Tambah Pasokan ke 600 Pedagang Mitra"", ""subtitle"": null, ""section_title"": ""Jateng"", ""alias"": ""jateng/91579/bulog-jateng-pastikan-harga-minyakita-masih-sesuai-het-tambah-pasokan-ke-600-pedagang-mitra"", ""publish_date"": ""2026-05-10T11:04:56+07:00"", ""url"": ""https://banyumas.tribunnews.com/jateng/91579/bulog-jateng-pastikan-harga-minyakita-masih-sesuai-het-tambah-pasokan-ke-600-pedagang-mitra"", ""foto"": ""https://asset-2.tribunnews.com/banyumas/foto/bank/images/20260510-sidak-harga-minyakita-di-pasar-karangayu-semarang.jpg"", ""region"": ""Jawa"", ""city"": ""Semarang"", ""province"": ""Jawa Tengah"", ""type"": ""similarity""}, {""id"": 1252712, ""site"": ""jateng"", ""title"": ""Sarif Abdillah: Gemar Makan Ikan Jadi Strategi Tingkatkan SDM dan Ekonomi Perikanan Cilacap"", ""subtitle"": null, ""section_title"": null, ""alias"": ""jawa-tengah/1252712/sarif-abdillah-gemar-makan-ikan-jadi-strategi-tingkatkan-sdm-dan-ekonomi-perikanan-cilacap"", ""publish_date"": ""2026-05-10T12:54:48+07:00"", ""url"": ""https://jateng.tribunnews.com/jawa-tengah/1252712/sarif-abdillah-gemar-makan-ikan-jadi-strategi-tingkatkan-sdm-dan-ekonomi-perikanan-cilacap"", ""foto"": ""https://asset-2.tribunnews.com/jateng/foto/bank/images/260509_sarif-abdillah.jpg"", ""region"": ""Jawa"", ""city"": ""Cilacap"", ""province"": ""Jawa Tengah"", ""type"": ""similarity""}, {""id"": 28994, ""site"": ""shopping"", ""title"": ""5 Rekomendasi Daster Cenderaloka: Bahan Adem, Desain Kekinian"", ""subtitle"": ""Pakaian Wanita"", ""section_title"": ""Fashion"", ""alias"": ""2026/05/10/5-rekomendasi-daster-cenderaloka-bahan-adem-desain-kekinian"", ""publish_date"": ""2026-05-10T11:24:03+07:00"", ""url"": ""https://shopping.tribunnews.com/2026/05/10/5-rekomendasi-daster-cenderaloka-bahan-adem-desain-kekinian"", ""foto"": ""https://asset-2.tribunnews.com/shopping/foto/bank/images/Daster-Cenderaloka-Recommended.jpg"", ""region"": ""Jawa"", ""city"": ""Pekalongan"", ""province"": ""Jawa Tengah"", ""type"": ""similarity""}, {""id"": 342066, ""site"": ""solo"", ""title"": ""15 Ide Bisnis Kuliner Berbahan Dasar Nasi yang Cocok Dikembangkan di Solo, Punya Prospek Bagus"", ""subtitle"": ""Mikro"", ""section_title"": ""Bisnis"", ""alias"": ""bisnis/342066/15-ide-bisnis-kuliner-berbahan-dasar-nasi-yang-cocok-dikembangkan-di-solo-punya-prospek-bagus"", ""publish_date"": ""2026-05-10T14:46:40+07:00"", ""url"": ""https://solo.tribunnews.com/bisnis/342066/15-ide-bisnis-kuliner-berbahan-dasar-nasi-yang-cocok-dikembangkan-di-solo-punya-prospek-bagus"", ""foto"": ""https://asset-2.tribunnews.com/solo/foto/bank/images/Nasi-Kebuli-Mbah-Soleh-dssff.jpg"", ""region"": ""Jawa"", ""city"": ""Solo"", ""province"": ""Jawa Tengah"", ""type"": ""similarity""}, {""id"": 1172112, ""site"": ""pontianak"", ""title"": ""Profil Biodata Atlet Muda Semarang  Ghathfaan Rizqie Ramdan Haryanto Lengkap Umur &amp; Deretan Prestasi"", ""subtitle"": ""Bulutangkis"", ""section_title"": ""Sport"", ""alias"": ""sport/1172112/profil-biodata-atlet-muda-semarang-ghathfaan-rizqie-ramdan-haryanto-lengkap-umur-deretan-prestasi"", ""publish_date"": ""2026-05-10T13:14:53+07:00"", ""url"": ""https://pontianak.tribunnews.com/sport/1172112/profil-biodata-atlet-muda-semarang-ghathfaan-rizqie-ramdan-haryanto-lengkap-umur-deretan-prestasi"", ""foto"": ""https://asset-2.tribunnews.com/pontianak/foto/bank/images/Ghathfaan-Rizqie-Ramdan-Haryanto-3465.jpg"", ""region"": ""Jawa"", ""city"": ""Semarang"", ""province"": ""Jawa Tengah"", ""type"": ""similarity""}]}"
/article;140.213.138.238;test-002;Global;200;0.106143;DR001;8;962720, 1837518, 1172520, 1104937, 1148363, 544134, 213984, 682997;"{""model_code"": ""DR001"", ""accessed_article"": {""title"": ""Tingkatkan Daya Saing UMKM, Pegadaian Salurkan Bantuan dan Financial Coaching"", ""item_id"": ""1104407"", ""source_url"": ""pekanbaru"", ""num_recommendation"": 8}, ""recommended_article"": [{""id"": 962720, ""site"": ""kupang"", ""title"": ""Daftar Keunggulan KUR BSI Mei 2026, Segera Ajukan Offline atau Online"", ""subtitle"": ""Mikro"", ""section_title"": ""Bisnis"", ""alias"": ""bisnis/962720/daftar-keunggulan-kur-bsi-mei-2026-segera-ajukan-offline-atau-online"", ""publish_date"": ""2026-05-11T00:24:01+08:00"", ""url"": ""https://kupang.tribunnews.com/bisnis/962720/daftar-keunggulan-kur-bsi-mei-2026-segera-ajukan-offline-atau-online"", ""foto"": ""https://asset-2.tribunnews.com/kupang/foto/bank/images/Ilustrasi-penyaluran-KUR-BSI.jpg"", ""region"": ""Nasional"", ""city"": ""Seluruh Indonesia"", ""province"": ""Seluruh Indonesia"", ""type"": ""similarity""}, {""id"": 1837518, ""site"": ""makassar"", ""title"": ""Ekonomi Sulsel Hadapi Tekanan Multisektor"", ""subtitle"": null, ""section_title"": ""Sulsel"", ""alias"": ""sulsel/1837518/ekonomi-sulsel-hadapi-tekanan-multisektor"", ""publish_date"": ""2026-05-11T00:16:25+08:00"", ""url"": ""https://makassar.tribunnews.com/sulsel/1837518/ekonomi-sulsel-hadapi-tekanan-multisektor"", ""foto"": ""https://asset-2.tribunnews.com/makassar/foto/bank/images/20250915-Sulsel-menempat-peringkat-ke-6-PHK-terbanyak-di-Indonesia.jpg"", ""region"": ""Sulawesi"", ""city"": ""Makassar"", ""province"": ""Sulawesi Selatan"", ""type"": ""similarity""}, {""id"": 1172520, ""site"": ""jabar"", ""title"": ""Upbit Indonesia Perkuat Literasi Blockchain Lewat Hadirnya Web3 Education Center"", ""subtitle"": null, ""section_title"": ""Finance"", ""alias"": ""finance/1172520/upbit-indonesia-perkuat-literasi-blockchain-lewat-hadirnya-web3-education-center"", ""publish_date"": ""2026-05-10T23:05:43+07:00"", ""url"": ""https://jabar.tribunnews.com/finance/1172520/upbit-indonesia-perkuat-literasi-blockchain-lewat-hadirnya-web3-education-center"", ""foto"": ""https://asset-2.tribunnews.com/jabar/foto/bank/images/CEO-Upbit-Indonesia-Resna-Raniadi-soal-blockchain.jpg"", ""region"": ""Jawa"", ""city"": ""Surabaya"", ""province"": ""Jawa Timur"", ""type"": ""similarity""}, {""id"": 1104937, ""site"": ""pekanbaru"", ""title"": ""Pegadaian Dorong Literasi Ekonomi Syariah Lewat TGCL di UIN Imam Bonjol Padang"", ""subtitle"": null, ""section_title"": ""Riau Region"", ""alias"": ""riau-region/1104937/pegadaian-dorong-literasi-ekonomi-syariah-lewat-tgcl-di-uin-imam-bonjol-padang"", ""publish_date"": ""2026-05-10T22:06:25+07:00"", ""url"": ""https://pekanbaru.tribunnews.com/riau-region/1104937/pegadaian-dorong-literasi-ekonomi-syariah-lewat-tgcl-di-uin-imam-bonjol-padang"", ""foto"": ""https://asset-2.tribunnews.com/pekanbaru/foto/bank/images/Pegadaian-pekanbaru-leterasi-ekonomi-syariah-di-UIN-Imam-Bojol.jpg"", ""region"": ""Sumatra"", ""city"": ""Padang"", ""province"": ""Sumatera Barat"", ""type"": ""similarity""}, {""id"": 1148363, ""site"": ""kaltim"", ""title"": ""Menkeu Purbaya Optimistis Ekonomi Indonesia Tembus Hampir 6 Persen pada 2026"", ""subtitle"": ""Ekonomi & Bisnis"", ""section_title"": ""News"", ""alias"": ""news/1148363/menkeu-purbaya-optimistis-ekonomi-indonesia-tembus-hampir-6-persen-pada-2026"", ""publish_date"": ""2026-05-11T09:16:43+08:00"", ""url"": ""https://kaltim.tribunnews.com/news/1148363/menkeu-purbaya-optimistis-ekonomi-indonesia-tembus-hampir-6-persen-pada-2026"", ""foto"": ""https://asset-2.tribunnews.com/kaltim/foto/bank/images/20260207_Menkeu-Purbaya-Yudhi-Sadewa_rotasi-pegawai-pajak_Kepala-Kanwil-DJP-Kaltim-Kaltara.jpg"", ""region"": ""Jawa"", ""city"": ""Jakarta"", ""province"": ""DKI Jakarta"", ""type"": ""similarity""}, {""id"": 544134, ""site"": ""jatim"", ""title"": ""Jelang Launching KDKMP, Dandim 0812 Lamongan Bekali Ratusan Calon Pengurus Koperasi"", ""subtitle"": null, ""section_title"": null, ""alias"": ""jatim/544134/jelang-launching-kdkmp-dandim-0812-lamongan-bekali-ratusan-calon-pengurus-koperasi"", ""publish_date"": ""2026-05-10T22:57:05+07:00"", ""url"": ""https://jatim.tribunnews.com/jatim/544134/jelang-launching-kdkmp-dandim-0812-lamongan-bekali-ratusan-calon-pengurus-koperasi"", ""foto"": ""https://asset-2.tribunnews.com/jatim/foto/bank/images/dandim-0812-lamongan-beri-materi.jpg"", ""region"": ""Jawa"", ""city"": ""Lamongan"", ""province"": ""Jawa Timur"", ""type"": ""similarity""}, {""id"": 213984, ""site"": ""belitung"", ""title"": ""Madu Hutan Bangka Belitung Kian Diminati Pasar Luar Daerah"", ""subtitle"": ""Bangka"", ""section_title"": null, ""alias"": ""lokal/213984/madu-hutan-bangka-belitung-kian-diminati-pasar-luar-daerah"", ""publish_date"": ""2026-05-11T08:19:56+07:00"", ""url"": ""https://belitung.tribunnews.com/lokal/213984/madu-hutan-bangka-belitung-kian-diminati-pasar-luar-daerah"", ""foto"": ""https://asset-2.tribunnews.com/belitung/foto/bank/images/29210813-madu3.jpg"", ""region"": ""Sumatra"", ""city"": ""Bangka"", ""province"": ""Kepulauan Bangka Belitung"", ""type"": ""similarity""}, {""id"": 682997, ""site"": ""batam"", ""title"": ""Breaking News, Suami Wanita yang Jasadnya Ditemukan Terkubur di Lingga, Ditangkap di Jawa Timur"", ""subtitle"": null, ""section_title"": ""Lingga"", ""alias"": ""lingga/682997/breaking-news-suami-wanita-yang-jasadnya-ditemukan-terkubur-di-lingga-ditangkap-di-jawa-timur"", ""publish_date"": ""2026-05-11T07:43:53+07:00"", ""url"": ""https://batam.tribunnews.com/lingga/682997/breaking-news-suami-wanita-yang-jasadnya-ditemukan-terkubur-di-lingga-ditangkap-di-jawa-timur"", ""foto"": ""https://asset-2.tribunnews.com/batam/foto/bank/images/Penangkapan-Jaka-terduga-pelaku-pembunuhan-di-Lingga.jpg"", ""region"": ""Sumatra"", ""city"": ""Lingga"", ""province"": ""Kepulauan Riau"", ""type"": ""top-news""}]}"
