Endpoint;Scenario;IP Address;Client ID;Mode;Status Code;Latency (Seconds);Model Code;Articles Returned;Returned Article IDs (Debug);Full Response / Error;TC IDs;Geo Note;Execution Time (ms)
/latest_feed;TC-001,004,005,014,015: Core Behavior (Sort, Dedup, Latency, No-Recency);140.213.138.238;test-9118;Localized;200;0.273311;N/A;20;1263775, 1263757, 959101, 1263738, 7870974, 238357, 7870858, 1263680, 1263677, 238340, 1263622, 238307, 95199, 7870195, 238286, 1263453, 1807586, 1263441, 396353, 7871184;"{""status"": true, ""data"": [{""id"": 1263775, ""site"": ""jateng"", ""title"": ""Disinggung Namanya Masuk Bursa Caketum PBNU, Begini Respons Menteri Agama Nasaruddin Umar"", ""subtitle"": null, ""section_title"": ""Nasional"", ""alias"": ""nasional/1263775/disinggung-namanya-masuk-bursa-caketum-pbnu-begini-respons-menteri-agama-nasaruddin-umar"", ""publish_date"": ""2026-08-20T13:14:35+07:00"", ""url"": ""https://jateng.tribunnews.com/nasional/1263775/disinggung-namanya-masuk-bursa-caketum-pbnu-begini-respons-menteri-agama-nasaruddin-umar"", ""foto"": ""https://asset-2.tribunnews.com/jateng/foto/bank/images/Menteri-Agama-Nasaruddin-Umar1.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.307151470559427}, {""id"": 1263757, ""site"": ""jateng"", ""title"": ""Meski Menang Atas Yordania, Putri Nusantara Gagal Melaju ke Semifinal"", ""subtitle"": null, ""section_title"": ""Super Ball"", ""alias"": ""superball/1263757/meski-menang-atas-yordania-putri-nusantara-gagal-melaju-ke-semifinal"", ""publish_date"": ""2026-08-20T10:17:12+07:00"", ""url"": ""https://jateng.tribunnews.com/superball/1263757/meski-menang-atas-yordania-putri-nusantara-gagal-melaju-ke-semifinal"", ""foto"": ""https://asset-2.tribunnews.com/jateng/foto/bank/images/Pemain-Timnas-Putri-U-16-Putri-Nusantara.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.07004560756995}, {""id"": 959101, ""site"": ""video"", ""title"": ""Sunan Kudus Bangun Dakwah Islam melalui Ilmu dan Budaya Jawa"", ""subtitle"": null, ""section_title"": ""Lokal"", ""alias"": ""lokal/959101/sunan-kudus-bangun-dakwah-islam-melalui-ilmu-dan-budaya-jawa"", ""publish_date"": ""2026-08-20T09:33:00+07:00"", ""url"": ""https://video.tribunnews.com/lokal/959101/sunan-kudus-bangun-dakwah-islam-melalui-ilmu-dan-budaya-jawa"", ""foto"": ""https://img.youtube.com/vi/MjaWKUc0hfE/mqdefault.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.048463611176942}, {""id"": 1263738, ""site"": ""jateng"", ""title"": ""Selalu Menang, Garuda Pertiwi Catat Hasil Sempurna di Fase Grup\u00a0"", ""subtitle"": null, ""section_title"": ""Jawa Tengah"", ""alias"": ""jawa-tengah/1263738/selalu-menang-garuda-pertiwi-catat-hasil-sempurna-di-fase-grup"", ""publish_date"": ""2026-08-20T04:31:06+07:00"", ""url"": ""https://jateng.tribunnews.com/jawa-tengah/1263738/selalu-menang-garuda-pertiwi-catat-hasil-sempurna-di-fase-grup"", ""foto"": ""https://asset-2.tribunnews.com/jateng/foto/bank/images/Tribun-Jateng-Hari-Ini-Kamis-20-Agustus-2026.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.00391564432965}, {""id"": 7870974, ""site"": ""tribunnews"", ""title"": ""Putri Nusantara Tutup Srikandi Merdeka Cup dengan Kemenangan, Yordania ke Semifinal"", ""subtitle"": null, ""section_title"": ""Super Skor"", ""alias"": ""superskor/7870974/putri-nusantara-tutup-srikandi-merdeka-cup-dengan-kemenangan-yordania-ke-semifinal"", ""publish_date"": ""2026-08-20T00:11:12+07:00"", ""url"": ""https://www.tribunnews.com/superskor/7870974/putri-nusantara-tutup-srikandi-merdeka-cup-dengan-kemenangan-yordania-ke-semifinal"", ""foto"": ""https://asset-2.tribunnews.com/tribunnews/foto/bank/images/GUGUR-MESKI-MENANG-Timnas-Putri-U-16-Indonesia-Putri-Nusantara.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.00044894565268}, {""id"": 238357, ""site"": ""kalteng"", ""title"": ""Skor 2-0 Hasil Indonesia vs Yordania: Gol Lintang dan Dian Pembeda di Babak Pertama, Asa Semifinal"", ""subtitle"": ""Lainnya"", ""section_title"": ""Super Ball"", ""alias"": ""superball/238357/skor-2-0-hasil-indonesia-vs-yordania-gol-lintang-dan-dian-pembeda-di-babak-pertama-asa-semifinal"", ""publish_date"": ""2026-08-19T20:52:57+07:00"", ""url"": ""https://kalteng.tribunnews.com/superball/238357/skor-2-0-hasil-indonesia-vs-yordania-gol-lintang-dan-dian-pembeda-di-babak-pertama-asa-semifinal"", ""foto"": ""https://asset-2.tribunnews.com/kalteng/foto/bank/images/Indonesia-vs-Hong-Kong-Srikandi-Merdeka-Cup-2026.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.00008604053348}, {""id"": 7870858, ""site"": ""tribunnews"", ""title"": ""Garuda Pertiwi Juara Grup A, Malaysia Ikut Melaju ke Semifinal Srikandi Merdeka Cup"", ""subtitle"": ""Soccer Style"", ""section_title"": ""Super Skor"", ""alias"": ""superskor/7870858/garuda-pertiwi-juara-grup-a-malaysia-ikut-melaju-ke-semifinal-srikandi-merdeka-cup"", ""publish_date"": ""2026-08-19T18:29:41+07:00"", ""url"": ""https://www.tribunnews.com/superskor/7870858/garuda-pertiwi-juara-grup-a-malaysia-ikut-melaju-ke-semifinal-srikandi-merdeka-cup"", ""foto"": ""https://asset-2.tribunnews.com/tribunnews/foto/bank/images/MENANG-Timnas-Putri-U-16-Indonesia-2121.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.000026073764392}, {""id"": 1263680, ""site"": ""jateng"", ""title"": ""Sampai Akhir Juli 2026, PAD Kudus Tembus Rp 452,4 Miliar"", ""subtitle"": null, ""section_title"": ""Muria"", ""alias"": ""muria/1263680/sampai-akhir-juli-2026-pad-kudus-tembus-rp-4524-miliar"", ""publish_date"": ""2026-08-19T16:21:21+07:00"", ""url"": ""https://jateng.tribunnews.com/muria/1263680/sampai-akhir-juli-2026-pad-kudus-tembus-rp-4524-miliar"", ""foto"": ""https://asset-2.tribunnews.com/jateng/foto/bank/images/20260819_Alun-alun-Simpang-Tujuh-Kudus_1.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.000008948493248}, {""id"": 1263677, ""site"": ""jateng"", ""title"": ""Desa Jati Kulon Kudus Juara 1 Pengelolaan Sampah Tingkat Jateng"", ""subtitle"": null, ""section_title"": ""Visit Kudus"", ""alias"": ""visit-kudus/1263677/desa-jati-kulon-kudus-juara-1-pengelolaan-sampah-tingkat-jateng"", ""publish_date"": ""2026-08-19T15:20:57+07:00"", ""url"": ""https://jateng.tribunnews.com/visit-kudus/1263677/desa-jati-kulon-kudus-juara-1-pengelolaan-sampah-tingkat-jateng"", ""foto"": ""https://asset-2.tribunnews.com/jateng/foto/bank/images/20260819-_-Desa-Jati-Kulon-Kudus-Juara-1-Pengelolaan-Sampah-Jateng.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.00000540947384}, {""id"": 238340, ""site"": ""kalteng"", ""title"": ""Live Streaming Thailand vs Singapura jelang Penentuan Semifinal Indonesia vs Yordania"", ""subtitle"": ""Lainnya"", ""section_title"": ""Super Ball"", ""alias"": ""superball/238340/live-streaming-thailand-vs-singapura-jelang-penentuan-semifinal-indonesia-vs-yordania"", ""publish_date"": ""2026-08-19T14:48:55+07:00"", ""url"": ""https://kalteng.tribunnews.com/superball/238340/live-streaming-thailand-vs-singapura-jelang-penentuan-semifinal-indonesia-vs-yordania"", ""foto"": ""https://asset-2.tribunnews.com/kalteng/foto/bank/images/Thailand-vs-Singapura-AFF-U19.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.000004142118556}, {""id"": 1263622, ""site"": ""jateng"", ""title"": ""Menang Tipis Atas Hong Kong, Timnas Putri U-16 Garuda Pertiwi Juarai Grup A dan Lolos Semifinal"", ""subtitle"": null, ""section_title"": ""Super Ball"", ""alias"": ""superball/1263622/menang-tipis-atas-hong-kong-timnas-putri-u-16-garuda-pertiwi-juarai-grup-a-dan-lolos-semifinal"", ""publish_date"": ""2026-08-19T07:12:58+07:00"", ""url"": ""https://jateng.tribunnews.com/superball/1263622/menang-tipis-atas-hong-kong-timnas-putri-u-16-garuda-pertiwi-juarai-grup-a-dan-lolos-semifinal"", ""foto"": ""https://asset-2.tribunnews.com/jateng/foto/bank/images/20260819_-Timnas-Putri-U-16-Indonesia.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.000000092701006}, {""id"": 238307, ""site"": ""kalteng"", ""title"": ""Sedang Berlangsung Live Streaming Indonesia vs Hong Kong, Update Klasemen Srikandi Merdeka Cup 2026"", ""subtitle"": ""Lainnya"", ""section_title"": ""Super Ball"", ""alias"": ""superball/238307/sedang-berlangsung-live-streaming-indonesia-vs-hong-kong-update-klasemen-srikandi-merdeka-cup-2026"", ""publish_date"": ""2026-08-18T19:47:09+07:00"", ""url"": ""https://kalteng.tribunnews.com/superball/238307/sedang-berlangsung-live-streaming-indonesia-vs-hong-kong-update-klasemen-srikandi-merdeka-cup-2026"", ""foto"": ""https://asset-2.tribunnews.com/kalteng/foto/bank/images/Indonesia-vs-Hong-Kong-Srikandi.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.000000000305514}, {""id"": 95199, ""site"": ""banyumas"", ""title"": ""Optimalkan Pendapatan Pajak, Pemkab Kudus Gandeng Kejaksaan"", ""subtitle"": null, ""section_title"": ""Jateng"", ""alias"": ""jateng/95199/optimalkan-pendapatan-pajak-pemkab-kudus-gandeng-kejaksaan"", ""publish_date"": ""2026-08-18T15:31:00+07:00"", ""url"": ""https://banyumas.tribunnews.com/jateng/95199/optimalkan-pendapatan-pajak-pemkab-kudus-gandeng-kejaksaan"", ""foto"": ""https://asset-2.tribunnews.com/banyumas/foto/bank/images/Mou-pemkab-dan-kejaksaan-kudus.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.00000000003614}, {""id"": 7870195, ""site"": ""tribunnews"", ""title"": ""Singapura Kalahkan Putri Nusantara 2-0, Srikandi Fair Semarakkan HUT RI di Kudus"", ""subtitle"": ""Soccer Style"", ""section_title"": ""Super Skor"", ""alias"": ""superskor/7870195/singapura-kalahkan-putri-nusantara-2-0-srikandi-fair-semarakkan-hut-ri-di-kudus"", ""publish_date"": ""2026-08-18T15:13:15+07:00"", ""url"": ""https://www.tribunnews.com/superskor/7870195/singapura-kalahkan-putri-nusantara-2-0-srikandi-fair-semarakkan-hut-ri-di-kudus"", ""foto"": ""https://asset-2.tribunnews.com/tribunnews/foto/bank/images/SRIKANDI-FAIR-Maskot-Srikandi-Merdeka-Cup.jpg<pf>KALAH-Timnas-Putri-U-16-Indonesia.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.000000000031172}, {""id"": 238286, ""site"": ""kalteng"", ""title"": ""Live Timnas Malaysia vs Arab Saudi Sedang Berlangsung Srikandi Merdeka Cup 2026"", ""subtitle"": ""Lainnya"", ""section_title"": ""Super Ball"", ""alias"": ""superball/238286/live-timnas-malaysia-vs-arab-saudi-sedang-berlangsung-srikandi-merdeka-cup-2026"", ""publish_date"": ""2026-08-18T14:55:07+07:00"", ""url"": ""https://kalteng.tribunnews.com/superball/238286/live-timnas-malaysia-vs-arab-saudi-sedang-berlangsung-srikandi-merdeka-cup-2026"", ""foto"": ""https://asset-2.tribunnews.com/kalteng/foto/bank/images/Malaysia-vs-Arab-Saudi.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.0000000000268}, {""id"": 1263453, ""site"": ""jateng"", ""title"": ""Bupati Kudus: Srikandi Merdeka Cup Perkuat Sport Tourism"", ""subtitle"": null, ""section_title"": ""Muria"", ""alias"": ""muria/1263453/bupati-kudus-srikandi-merdeka-cup-perkuat-sport-tourism"", ""publish_date"": ""2026-08-17T19:46:34+07:00"", ""url"": ""https://jateng.tribunnews.com/muria/1263453/bupati-kudus-srikandi-merdeka-cup-perkuat-sport-tourism"", ""foto"": ""https://asset-2.tribunnews.com/jateng/foto/bank/images/20260817_POTONG-PITA-Bupati-Kudus-Samani-Intakoris.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.000000000000002}, {""id"": 1807586, ""site"": ""medan"", ""title"": ""Pemain Muda Sumut Fadilla Bersinar di Garuda Pertiwi, Cetak Gol Beruntun di Srikandi Merdeka Cup"", ""subtitle"": ""Champions"", ""section_title"": ""Super Ball"", ""alias"": ""superball/1807586/pemain-muda-sumut-fadilla-bersinar-di-garuda-pertiwi-cetak-gol-beruntun-di-srikandi-merdeka-cup"", ""publish_date"": ""2026-08-17T18:49:12+07:00"", ""url"": ""https://medan.tribunnews.com/superball/1807586/pemain-muda-sumut-fadilla-bersinar-di-garuda-pertiwi-cetak-gol-beruntun-di-srikandi-merdeka-cup"", ""foto"": ""https://asset-2.tribunnews.com/medan/foto/bank/images/Fadilla-kembali-mencuri-perhatian-setelah-tampil-impresif-bersama-Garuda-Pertiw1.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.000000000000002}, {""id"": 1263441, ""site"": ""jateng"", ""title"": ""Putri Nusantara Kalah 0-2 dari Singapura"", ""subtitle"": null, ""section_title"": ""Super Ball"", ""alias"": ""superball/1263441/putri-nusantara-kalah-0-2-dari-singapura"", ""publish_date"": ""2026-08-17T17:53:03+07:00"", ""url"": ""https://jateng.tribunnews.com/superball/1263441/putri-nusantara-kalah-0-2-dari-singapura"", ""foto"": ""https://asset-2.tribunnews.com/jateng/foto/bank/images/20260817_PERTANDINGAN-Pemaim-Timnas-Putri-U-16-Singapura.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.0}, {""id"": 396353, ""site"": ""wow"", ""title"": ""Update Daftar Pelatih Liga 2 Championship setelah Kahudi Wahyu Diumumkan Merapat ke Persiku Kudus"", ""subtitle"": ""Indonesia"", ""section_title"": ""Super Ball"", ""alias"": ""superball/396353/update-daftar-pelatih-liga-2-championship-setelah-kahudi-wahyu-diumumkan-merapat-ke-persiku-kudus"", ""publish_date"": ""2026-08-17T10:07:38+07:00"", ""url"": ""https://wow.tribunnews.com/superball/396353/update-daftar-pelatih-liga-2-championship-setelah-kahudi-wahyu-diumumkan-merapat-ke-persiku-kudus"", ""foto"": ""https://asset-2.tribunnews.com/wow/foto/bank/images/kahudi-wahyu-123.jpg"", ""region"": ""Jawa"", ""city"": ""Kudus"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 12.0}, {""id"": 7871184, ""site"": ""tribunnews"", ""title"": ""Topik Sudirman Jadikan Komunitas Gendut Berlari sebagai Energi untuk Terus Olahraga"", ""subtitle"": ""Gosipi"", ""section_title"": ""Seleb"", ""alias"": ""seleb/7871184/topik-sudirman-jadikan-komunitas-gendut-berlari-sebagai-energi-untuk-terus-olahraga"", ""publish_date"": ""2026-08-20T13:22:36+07:00"", ""url"": ""https://www.tribunnews.com/seleb/7871184/topik-sudirman-jadikan-komunitas-gendut-berlari-sebagai-energi-untuk-terus-olahraga"", ""foto"": ""https://asset-2.tribunnews.com/tribunnews/foto/bank/images/Alasan-Topik-Sudirman-bentuk-komunitas-Gendut-Berlari.jpg"", ""region"": ""Jawa"", ""city"": ""Solo"", ""province"": ""Jawa Tengah"", ""type"": ""latest_news"", ""score"": 6.328371810760647}], ""execution_time"": 91.51, ""user_location"": ""Kudus""}";TC-001,004,005,014,015;Kudus, Central Java;91.51
