id,module,name,file,doc,markers,status,message,duration
header_tag/test_trending_tag_api.py::TestTrendingTagAPI::test_tc_api_013_exceed_max_num_recommendation,header_tag.test_trending_tag_api,test_tc_api_013_exceed_max_num_recommendation,header_tag/test_trending_tag_api.py,TC_API_013: Validasi num_recommendation melebihi batas maksimal,,passed,,0.15405466698575765
header_tag/test_trending_tag_api.py::TestTrendingTagAPI::test_tc_api_014_zero_num_recommendation,header_tag.test_trending_tag_api,test_tc_api_014_zero_num_recommendation,header_tag/test_trending_tag_api.py,TC_API_014: Validasi num_recommendation = 0 tetap mengembalikan default tag,,passed,,0.17170154093764722
header_tag/test_trending_tag_api.py::TestTrendingTagAPI::test_tc_api_015_negative_num_recommendation,header_tag.test_trending_tag_api,test_tc_api_015_negative_num_recommendation,header_tag/test_trending_tag_api.py,TC_API_015: Validasi num_recommendation bernilai negatif,,passed,,0.38920495798811316
header_tag/test_trending_tag_api.py::TestTrendingTagAPI::test_tc_api_016_missing_source_url,header_tag.test_trending_tag_api,test_tc_api_016_missing_source_url,header_tag/test_trending_tag_api.py,TC_API_016: Validasi request dari Mobile App tidak mengirim source_url,,passed,,0.27504337509162724
header_tag/test_trending_tag_api.py::TestTrendingTagAPI::test_tc_api_017_with_source_url,header_tag.test_trending_tag_api,test_tc_api_017_with_source_url,header_tag/test_trending_tag_api.py,TC_API_017: Validasi request yang tetap mengirim source_url tetap HTTP 200,,passed,,0.20340358396060765
header_tag/test_trending_tag_api.py::TestTrendingTagAPI::test_tc_api_018_high_similarity_score,header_tag.test_trending_tag_api,test_tc_api_018_high_similarity_score,header_tag/test_trending_tag_api.py,TC_API_018: Validasi similarity_score dengan nilai custom lebih tinggi (lebih ketat),,passed,,0.4844208749709651
header_tag/test_trending_tag_api.py::TestTrendingTagAPI::test_tc_api_019_low_similarity_score,header_tag.test_trending_tag_api,test_tc_api_019_low_similarity_score,header_tag/test_trending_tag_api.py,TC_API_019: Validasi similarity_score dengan nilai custom lebih rendah (lebih longgar),,passed,,0.16233229101635516
header_tag/test_trending_tag_api.py::TestTrendingTagAPI::test_tc_resp_001_response_structure,header_tag.test_trending_tag_api,test_tc_resp_001_response_structure,header_tag/test_trending_tag_api.py,TC_RESP_001: Validasi struktur response sesuai kontrak API,,passed,,0.15589104196988046
header_tag/test_trending_tag_api.py::TestTrendingTagAPI::test_tc_resp_002_valid_tag_url,header_tag.test_trending_tag_api,test_tc_resp_002_valid_tag_url,header_tag/test_trending_tag_api.py,TC_RESP_002: Validasi setiap tag_url mengarah ke halaman tag yang valid,,passed,,0.7558624580269679
header_tag/test_trending_tag_api.py::TestTrendingTagAPI::test_tc_resp_003_fallback_from_redis,header_tag.test_trending_tag_api,test_tc_resp_003_fallback_from_redis,header_tag/test_trending_tag_api.py,TC_RESP_003: Validasi sistem mengambil data dari Redis saat database utama gagal,skip,skipped,Skipped: Skipped: Kondisi yang menyebabkan skip: Membutuhkan simulasi kegagalan database utama (infrastruktur tidak disiapkan untuk ini saat testing),0.00021504098549485207
header_tag/test_trending_tag_api.py::TestTrendingTagAPI::test_tc_filter_002_blacklisted_tag_not_in_result,header_tag.test_trending_tag_api,test_tc_filter_002_blacklisted_tag_not_in_result,header_tag/test_trending_tag_api.py,TC_FILTER_002: Validasi tag yang termasuk daftar dilarang (blacklist) tidak muncul.,,passed,,0.1879279169952497
header_tag/test_trending_tag_api.py::TestTrendingTagAPI::test_tc_resp_004_fallback_response_marker,header_tag.test_trending_tag_api,test_tc_resp_004_fallback_response_marker,header_tag/test_trending_tag_api.py,TC_RESP_004: Validasi response fallback ditandai dengan field type: default-value,skip,skipped,Skipped: Skipped: Kondisi yang menyebabkan skip: Membutuhkan fallback aktif dari backend (Database utama down) untuk mendapatkan field 'type': 'default-value',0.0013437080197036266
header_tag/test_trending_tag_api.py::TestTrendingTagAPI::test_tc_resp_005_response_time_sla,header_tag.test_trending_tag_api,test_tc_resp_005_response_time_sla,header_tag/test_trending_tag_api.py,TC_RESP_005: Validasi response time API trending tag berada dalam batas SLA (400ms),,passed,,0.1621863329783082
header_tag/test_trending_tag_api.py::TestTrendingTagAPI::test_tc_thumb_001_valid_foto_url,header_tag.test_trending_tag_api,test_tc_thumb_001_valid_foto_url,header_tag/test_trending_tag_api.py,TC_THUMB_001: Validasi setiap trending tag memiliki foto_url/foto yang valid,,passed,,0.12272183399181813
header_tag/test_trending_tag_api.py::TestTrendingTagAPI::test_tc_thumb_002_no_empty_foto_url,header_tag.test_trending_tag_api,test_tc_thumb_002_no_empty_foto_url,header_tag/test_trending_tag_api.py,TC_THUMB_002: Validasi tidak ada foto_url yang kosong/null pada hasil trending tag,,passed,,0.16470808302983642
header_tag/test_trending_tag_api.py::TestTrendingTagAPI::test_tc_thumb_003_no_duplicate_foto_url,header_tag.test_trending_tag_api,test_tc_thumb_003_no_duplicate_foto_url,header_tag/test_trending_tag_api.py,TC_THUMB_003: Validasi tidak ada foto_url yang duplikat dalam satu response,,passed,,0.19161570793949068
